,edit_count,sentiment,neg_sentiment
2020-07-09,0.43333333333333335,-0.14804726938406626,0.17500000000000007
2020-07-10,0.43333333333333335,-0.14804726938406626,0.17500000000000007
2020-07-11,0.43333333333333335,-0.14804726938406626,0.17500000000000007
2020-07-12,0.43333333333333335,-0.14804726938406626,0.17500000000000007
2020-07-13,0.43333333333333335,-0.14804726938406626,0.17500000000000007
2020-07-14,0.43333333333333335,-0.14804726938406626,0.17500000000000007
2020-07-15,0.43333333333333335,-0.14804726938406626,0.17500000000000007
2020-07-16,0.4666666666666667,-0.18109202484289805,0.2083333333333334
2020-07-17,0.5,-0.21430746217568716,0.24166666666666672
2020-07-18,0.5,-0.21430746217568716,0.24166666666666672
2020-07-19,0.5333333333333333,-0.24763267139593761,0.2750000000000001
2020-07-20,0.6333333333333333,-0.28036299182309043,0.3083333333333334
2020-07-21,0.6666666666666666,-0.2863348135683272,0.3116666666666667
2020-07-22,0.6333333333333333,-0.2534181206756168,0.2783333333333334
2020-07-23,0.6,-0.25287341468864016,0.2783333333333334
2020-07-24,0.6,-0.25287341468864016,0.2783333333333334
2020-07-25,0.6,-0.25287341468864016,0.2783333333333334
2020-07-26,0.6,-0.25287341468864016,0.2783333333333334
2020-07-27,0.6,-0.25287341468864016,0.2783333333333334
2020-07-28,0.6,-0.25287341468864016,0.2783333333333334
2020-07-29,0.6,-0.2529035190078947,0.2783333333333334
2020-07-30,0.6666666666666666,-0.2570903538995319,0.29500000000000004
2020-07-31,0.6666666666666666,-0.2570903538995319,0.29500000000000004
2020-08-01,0.6666666666666666,-0.2570903538995319,0.29500000000000004
2020-08-02,0.7,-0.22031728519333735,0.2783333333333334
2020-08-03,0.7333333333333333,-0.2535285720560286,0.3116666666666667
2020-08-04,0.8,-0.2544562021229002,0.32833333333333337
2020-08-05,0.8,-0.2544562021229002,0.32833333333333337
2020-08-06,0.8,-0.2544562021229002,0.32833333333333337
2020-08-07,0.6666666666666666,-0.24176366421911452,0.3033333333333334
2020-08-08,0.6666666666666666,-0.24176366421911452,0.3033333333333334
2020-08-09,0.6666666666666666,-0.24176366421911452,0.3033333333333334
2020-08-10,0.6666666666666666,-0.24176366421911452,0.3033333333333334
2020-08-11,0.6666666666666666,-0.24176366421911452,0.3033333333333334
2020-08-12,0.8,-0.2603470478786363,0.32833333333333337
2020-08-13,0.8333333333333334,-0.2936601593428188,0.3616666666666667
2020-08-14,0.8333333333333334,-0.2936601593428188,0.3616666666666667
2020-08-15,0.8,-0.260615403883987,0.32833333333333337
2020-08-16,0.7666666666666667,-0.2273999665511979,0.29500000000000004
2020-08-17,0.7666666666666667,-0.2273999665511979,0.29500000000000004
2020-08-18,0.7666666666666667,-0.16929053409232034,0.2616666666666667
2020-08-19,0.6666666666666666,-0.1365602136651675,0.2283333333333334
2020-08-20,0.5,-0.12801017016172409,0.2083333333333334
2020-08-21,0.5,-0.12801017016172409,0.2083333333333334
2020-08-22,0.4666666666666667,-0.09528071135282516,0.17500000000000007
2020-08-23,0.4666666666666667,-0.09528071135282516,0.17500000000000007
2020-08-24,0.5,-0.12827754666407903,0.2083333333333334
2020-08-25,0.5333333333333333,-0.16142117828130723,0.24166666666666672
2020-08-26,0.5333333333333333,-0.16142117828130723,0.24166666666666672
2020-08-27,0.5333333333333333,-0.16142117828130723,0.24166666666666672
2020-08-28,0.5,-0.12810156792402266,0.2083333333333334
2020-08-29,0.43333333333333335,-0.12391473303238551,0.19166666666666674
2020-08-30,0.43333333333333335,-0.12391473303238551,0.19166666666666674
2020-08-31,0.43333333333333335,-0.12391473303238551,0.19166666666666674
2020-09-01,0.36666666666666664,-0.1273916557431221,0.17500000000000007
2020-09-02,0.3333333333333333,-0.09418036888043085,0.14166666666666672
2020-09-03,0.26666666666666666,-0.09325273881355921,0.12500000000000006
2020-09-04,0.26666666666666666,-0.09325273881355921,0.12500000000000006
2020-09-05,0.26666666666666666,-0.09325273881355921,0.12500000000000006
2020-09-06,0.26666666666666666,-0.09325273881355921,0.12500000000000006
2020-09-07,0.26666666666666666,-0.09325273881355921,0.12500000000000006
2020-09-08,0.26666666666666666,-0.09325273881355921,0.12500000000000006
2020-09-09,0.26666666666666666,-0.09325273881355921,0.12500000000000006
2020-09-10,0.3,-0.12656829208135606,0.15833333333333338
2020-09-11,0.16666666666666666,-0.10798490842183431,0.1333333333333334
2020-09-12,0.13333333333333333,-0.07467179695765178,0.10000000000000006
2020-09-13,0.13333333333333333,-0.07467179695765178,0.10000000000000006
2020-09-14,0.13333333333333333,-0.07467179695765178,0.10000000000000006
2020-09-15,0.16666666666666666,-0.041918806234995526,0.10000000000000006
2020-09-16,0.16666666666666666,-0.04191880623499553,0.10000000000000006
2020-09-17,0.13333333333333333,-0.06670302947362264,0.10000000000000006
2020-09-18,0.13333333333333333,-0.06670302947362264,0.10000000000000006
2020-09-19,0.13333333333333333,-0.06670302947362264,0.10000000000000006
2020-09-20,0.13333333333333333,-0.06670302947362264,0.10000000000000006
2020-09-21,0.13333333333333333,-0.06670302947362264,0.10000000000000006
2020-09-22,0.13333333333333333,-0.06670302947362264,0.10000000000000006
2020-09-23,0.1,-0.03370619416236878,0.06666666666666672
2020-09-24,0.06666666666666667,-0.0005625625451405917,0.033333333333333395
2020-09-25,0.06666666666666667,-0.0005625625451405917,0.033333333333333395
2020-09-26,0.1,-0.03365576267242432,0.06666666666666672
2020-09-27,0.13333333333333333,-0.05534240404764812,0.10000000000000006
2020-09-28,0.13333333333333333,-0.05534240404764812,0.10000000000000006
2020-09-29,0.13333333333333333,-0.05534240404764812,0.10000000000000006
2020-09-30,0.13333333333333333,-0.05534240404764812,0.10000000000000006
2020-10-01,0.13333333333333333,-0.05534240404764812,0.10000000000000006
2020-10-02,0.13333333333333333,-0.05534240404764812,0.10000000000000006
2020-10-03,0.13333333333333333,-0.05534240404764812,0.10000000000000006
2020-10-04,0.13333333333333333,-0.05534240404764812,0.10000000000000006
2020-10-05,0.13333333333333333,-0.05534240404764812,0.10000000000000006
2020-10-06,0.13333333333333333,-0.05534240404764812,0.10000000000000006
2020-10-07,0.13333333333333333,-0.05534240404764812,0.10000000000000006
2020-10-08,0.13333333333333333,-0.05534240404764812,0.10000000000000006
2020-10-09,0.13333333333333333,-0.05534240404764812,0.10000000000000006
2020-10-10,0.1,-0.022026850779851285,0.06666666666666672
2020-10-11,0.1,-0.022026850779851285,0.06666666666666672
2020-10-12,0.1,-0.022026850779851285,0.06666666666666672
2020-10-13,0.13333333333333333,-0.0553294599056244,0.10000000000000006
2020-10-14,0.16666666666666666,-0.0886487364768982,0.1333333333333334
2020-10-15,0.13333333333333333,-0.12140172719955444,0.1333333333333334
2020-10-16,0.23333333333333334,-0.13333642548984953,0.1555555555555556
2020-10-17,0.23333333333333334,-0.13333642548984953,0.1555555555555556
2020-10-18,0.23333333333333334,-0.13333642548984953,0.1555555555555556
2020-10-19,0.23333333333333334,-0.13333642548984953,0.1555555555555556
2020-10-20,0.23333333333333334,-0.13333642548984953,0.1555555555555556
2020-10-21,0.23333333333333334,-0.13333642548984953,0.1555555555555556
2020-10-22,0.23333333333333334,-0.13333642548984953,0.1555555555555556
2020-10-23,0.23333333333333334,-0.13333642548984953,0.1555555555555556
2020-10-24,0.26666666666666666,-0.16662236915694345,0.18888888888888897
2020-10-25,0.26666666666666666,-0.16662236915694345,0.18888888888888897
2020-10-26,0.23333333333333334,-0.13352916902965972,0.1555555555555556
2020-10-27,0.2,-0.1118425276544359,0.12222222222222227
2020-10-28,0.2,-0.1118425276544359,0.12222222222222227
2020-10-29,0.2,-0.1118425276544359,0.12222222222222227
2020-10-30,0.2,-0.1118425276544359,0.12222222222222227
2020-10-31,0.23333333333333334,-0.08070847060945299,0.12222222222222227
2020-11-01,0.23333333333333334,-0.08070847060945299,0.12222222222222227
2020-11-02,0.26666666666666666,-0.11389828787909614,0.15555555555555559
2020-11-03,0.26666666666666666,-0.11389828787909614,0.15555555555555559
2020-11-04,0.26666666666666666,-0.11389828787909614,0.15555555555555559
2020-11-05,0.26666666666666666,-0.11389828787909614,0.15555555555555559
2020-11-06,0.26666666666666666,-0.11389828787909614,0.15555555555555559
2020-11-07,0.26666666666666666,-0.11389828787909614,0.15555555555555559
2020-11-08,0.26666666666666666,-0.11389828787909614,0.15555555555555559
2020-11-09,0.3,-0.08066759771770901,0.15555555555555559
2020-11-10,0.43333333333333335,-0.08051582790083356,0.17222222222222225
2020-11-11,0.4666666666666667,-0.11294061359432009,0.2055555555555556
2020-11-12,0.43333333333333335,-0.07963800446854698,0.17222222222222225
2020-11-13,0.4,-0.046318727897273176,0.13888888888888892
2020-11-14,0.4666666666666667,-0.07931579864687391,0.17222222222222225
2020-11-15,0.36666666666666664,-0.06738110035657882,0.15000000000000005
2020-11-16,0.4,-0.10006005217631658,0.1833333333333334
2020-11-17,0.5333333333333333,-0.1317340388894081,0.21666666666666673
2020-11-18,0.5666666666666667,-0.1650552049279213,0.25000000000000006
2020-11-19,0.5666666666666667,-0.1650552049279213,0.25000000000000006
2020-11-20,0.5666666666666667,-0.1650552049279213,0.25000000000000006
2020-11-21,0.5666666666666667,-0.1650552049279213,0.25000000000000006
2020-11-22,0.5666666666666667,-0.1650552049279213,0.25000000000000006
2020-11-23,0.5333333333333333,-0.13176926126082739,0.21666666666666673
2020-11-24,0.5333333333333333,-0.13176926126082739,0.21666666666666673
2020-11-25,0.7,-0.12571745981772742,0.23000000000000004
2020-11-26,0.7,-0.12571745981772742,0.23000000000000004
2020-11-27,0.7333333333333333,-0.09535213977098467,0.23000000000000004
2020-11-28,0.7333333333333333,-0.09535213977098467,0.23000000000000004
2020-11-29,0.7666666666666667,-0.12866718441247943,0.26333333333333336
2020-11-30,0.8333333333333334,-0.17084592915243574,0.2855555555555556
2020-12-01,0.9333333333333333,-0.1827413453327285,0.3077777777777778
2020-12-02,0.9,-0.14955152806308536,0.2744444444444445
2020-12-03,0.9333333333333333,-0.1815169844693608,0.3077777777777778
2020-12-04,0.9333333333333333,-0.1815169844693608,0.3077777777777778
2020-12-05,0.9333333333333333,-0.1815169844693608,0.3077777777777778
2020-12-06,0.9666666666666667,-0.1489654177096155,0.3077777777777778
2020-12-07,0.9666666666666667,-0.1489654177096155,0.3077777777777778
2020-12-08,1.3,-0.1495413644777404,0.3244444444444445
2020-12-09,1.3666666666666667,-0.19404238300191032,0.3466666666666667
2020-12-10,1.2333333333333334,-0.19419415281878577,0.33
2020-12-11,1.2,-0.16176936712529924,0.2966666666666667
2020-12-12,1.2,-0.16176936712529924,0.2966666666666667
2020-12-13,1.2,-0.16176936712529924,0.2966666666666667
2020-12-14,1.2,-0.1593703089820014,0.29666666666666675
2020-12-15,1.2,-0.1593703089820014,0.29666666666666675
2020-12-16,1.1666666666666667,-0.12669135716226368,0.26333333333333336
2020-12-17,1.0333333333333334,-0.09501737044917213,0.23000000000000004
2020-12-18,1.0,-0.06169620441065895,0.1966666666666667
2020-12-19,1.0333333333333334,-0.09494323220517902,0.23000000000000004
2020-12-20,1.1333333333333333,-0.10565801017814214,0.2522222222222223
2020-12-21,1.1333333333333333,-0.10565801017814214,0.2522222222222223
2020-12-22,1.1666666666666667,-0.13276037924819523,0.2855555555555556
2020-12-23,1.1666666666666667,-0.13276037924819523,0.2855555555555556
2020-12-24,1.2,-0.166079655819469,0.31888888888888894
2020-12-25,1.0333333333333334,-0.172131457262569,0.3055555555555556
2020-12-26,1.0666666666666667,-0.13953757517867618,0.3055555555555556
2020-12-27,1.0666666666666667,-0.2026362780067656,0.3388888888888889
2020-12-28,1.0666666666666667,-0.2026362780067656,0.3388888888888889
2020-12-29,1.0333333333333334,-0.16932123336527083,0.3055555555555556
2020-12-30,0.9333333333333333,-0.1582765456702974,0.2833333333333334
2020-12-31,0.8333333333333334,-0.14638112949000465,0.2611111111111112
2021-01-01,0.8666666666666667,-0.17952476110723284,0.2944444444444445
2021-01-02,0.8333333333333334,-0.1475593047009574,0.2611111111111112
2021-01-03,0.8333333333333334,-0.1475593047009574,0.2611111111111112
2021-01-04,0.8333333333333334,-0.1475593047009574,0.2611111111111112
2021-01-05,0.8666666666666667,-0.15023695396052467,0.2611111111111112
2021-01-06,0.8666666666666667,-0.15023695396052467,0.2611111111111112
2021-01-07,0.5333333333333333,-0.14966100719239975,0.24444444444444452
2021-01-08,0.4666666666666667,-0.1716818975077735,0.25555555555555565
2021-01-09,0.4666666666666667,-0.1716818975077735,0.25555555555555565
2021-01-10,0.4666666666666667,-0.1716818975077735,0.25555555555555565
2021-01-11,0.4666666666666667,-0.1716818975077735,0.25555555555555565
2021-01-12,0.4666666666666667,-0.1716818975077735,0.25555555555555565
2021-01-13,0.4,-0.14108388490147059,0.2222222222222223
2021-01-14,0.43333333333333335,-0.173252758052614,0.25555555555555565
2021-01-15,0.5,-0.17431145376629298,0.27222222222222225
2021-01-16,0.5,-0.17431145376629298,0.27222222222222225
2021-01-17,0.5,-0.17431145376629298,0.27222222222222225
2021-01-18,0.5,-0.17394668724801804,0.27222222222222225
2021-01-19,0.43333333333333335,-0.19655444622039794,0.2833333333333334
2021-01-20,0.43333333333333335,-0.19655444622039794,0.2833333333333334
2021-01-21,0.4666666666666667,-0.17118500272432963,0.2666666666666667
2021-01-22,0.4666666666666667,-0.17118500272432963,0.2666666666666667
2021-01-23,0.43333333333333335,-0.13786572615305584,0.2333333333333334
2021-01-24,0.5333333333333333,-0.14921567307578196,0.2555555555555556
2021-01-25,0.6,-0.21513301067882115,0.2888888888888889
2021-01-26,0.6666666666666666,-0.17177623510360718,0.2666666666666667
2021-01-27,0.6666666666666666,-0.17177623510360718,0.2666666666666667
2021-01-28,0.6666666666666666,-0.17177623510360718,0.2666666666666667
2021-01-29,0.7,-0.20502665042877197,0.30000000000000004
2021-01-30,0.7666666666666667,-0.23616978029410043,0.33333333333333337
2021-01-31,0.7333333333333333,-0.20302614867687224,0.30000000000000004
2021-02-01,0.7333333333333333,-0.20302614867687224,0.30000000000000004
2021-02-02,0.8333333333333334,-0.19408574601014456,0.3111111111111111
2021-02-03,0.8666666666666667,-0.2273432364066442,0.34444444444444444
2021-02-04,0.8,-0.2572171539068222,0.34444444444444444
2021-02-05,0.8333333333333334,-0.2904446691274643,0.3777777777777778
2021-02-06,0.8333333333333334,-0.2904446691274643,0.3777777777777778
2021-02-07,0.8,-0.25715345044930776,0.34444444444444444
2021-02-08,1.0,-0.2458661377429962,0.35555555555555557
2021-02-09,1.1,-0.2762232098314497,0.38888888888888895
2021-02-10,1.1333333333333333,-0.3095344755384657,0.4222222222222223
2021-02-11,1.1333333333333333,-0.3095344755384657,0.4222222222222223
2021-02-12,1.1666666666666667,-0.34273543887668184,0.4555555555555556
2021-02-13,1.1333333333333333,-0.3105665657255384,0.4222222222222223
2021-02-14,1.0666666666666667,-0.3095078700118595,0.4055555555555556
2021-02-15,1.2,-0.3261519266499413,0.4305555555555556
2021-02-16,1.2,-0.3261519266499413,0.4305555555555556
2021-02-17,1.1666666666666667,-0.2932696653736962,0.39722222222222225
2021-02-18,1.1333333333333333,-0.2599471284283532,0.36388888888888893
2021-02-19,1.2333333333333334,-0.23019047114584182,0.36388888888888893
2021-02-20,1.2333333333333334,-0.22127718461884394,0.36388888888888893
2021-02-21,1.3666666666666667,-0.2215539657407337,0.3805555555555556
2021-02-22,1.4666666666666666,-0.2546390775177214,0.4138888888888889
2021-02-23,1.7333333333333334,-0.2395901140239504,0.4068181818181819
2021-02-24,1.7,-0.23577683568000793,0.4068181818181819
2021-02-25,1.6,-0.24640022847387527,0.3957070707070708
2021-02-26,1.6,-0.24640022847387527,0.3957070707070708
2021-02-27,1.6,-0.24640022847387527,0.3957070707070708
2021-02-28,1.5666666666666667,-0.21314981314871048,0.3623737373737374
2021-03-01,1.5666666666666667,-0.18243795765770807,0.34570707070707074
2021-03-02,1.6333333333333333,-0.18402817282411787,0.3623737373737374
2021-03-03,1.6333333333333333,-0.18402817282411787,0.3623737373737374
2021-03-04,1.5333333333333334,-0.1929685754908456,0.35126262626262633
2021-03-05,1.5,-0.15971108509434595,0.317929292929293
2021-03-06,1.5666666666666667,-0.15986767841709987,0.33459595959595967
2021-03-07,1.5333333333333334,-0.12664016319645777,0.30126262626262634
2021-03-08,1.5333333333333334,-0.12664016319645777,0.30126262626262634
2021-03-09,1.5666666666666667,-0.15987816088729437,0.33459595959595967
2021-03-10,1.3666666666666667,-0.1711654735936059,0.32348484848484854
2021-03-11,1.2666666666666666,-0.1408084015051524,0.2901515151515152
2021-03-12,1.2666666666666666,-0.1406299372514089,0.2901515151515152
2021-03-13,1.3,-0.1703522284825643,0.32348484848484854
2021-03-14,1.3,-0.1704510231812795,0.32348484848484854
2021-03-15,1.3,-0.1704510231812795,0.32348484848484854
2021-03-16,1.3666666666666667,-0.2033088982105255,0.35681818181818187
2021-03-17,1.2333333333333334,-0.18666484157244365,0.3318181818181819
2021-03-18,1.2666666666666666,-0.21914254228274027,0.3651515151515152
2021-03-19,1.2666666666666666,-0.21914254228274027,0.3651515151515152
2021-03-20,1.2666666666666666,-0.21914254228274027,0.3651515151515152
2021-03-21,1.2333333333333334,-0.25416126449902854,0.3818181818181819
2021-03-22,1.2333333333333334,-0.2654112329085668,0.3818181818181819
2021-03-23,1.1333333333333333,-0.2984384258588155,0.39848484848484855
2021-03-24,1.0333333333333334,-0.2653533140818278,0.3651515151515152
2021-03-25,0.7,-0.24693668683369954,0.35000000000000003
2021-03-26,0.6333333333333333,-0.21742650965849558,0.3166666666666667
2021-03-27,0.6333333333333333,-0.21742650965849558,0.3166666666666667
2021-03-28,0.9,-0.24336277171969414,0.3458333333333334
2021-03-29,0.9666666666666667,-0.24342412476738293,0.36250000000000004
2021-03-30,1.0,-0.2767448497315248,0.39583333333333337
2021-03-31,1.0333333333333334,-0.2856699800325765,0.4013888888888889
2021-04-01,0.9666666666666667,-0.2840797648661667,0.38472222222222224
2021-04-02,1.0,-0.3173986758622859,0.41805555555555557
2021-04-03,1.1,-0.3504945396549172,0.45138888888888895
2021-04-04,1.1,-0.3504945396549172,0.45138888888888895
2021-04-05,1.0333333333333334,-0.3503379463321633,0.4347222222222223
2021-04-06,1.0333333333333334,-0.3503379463321633,0.4347222222222223
2021-04-07,1.0333333333333334,-0.3503379463321633,0.4347222222222223
2021-04-08,1.0666666666666667,-0.35037973117497234,0.4347222222222223
2021-04-09,1.0666666666666667,-0.35037973117497234,0.4347222222222223
2021-04-10,1.1333333333333333,-0.38353375088837416,0.4680555555555556
2021-04-11,1.1,-0.35040094943510164,0.4347222222222223
2021-04-12,1.1333333333333333,-0.35398182363973724,0.4347222222222223
2021-04-13,1.2,-0.32846747529175546,0.4236111111111111
2021-04-14,1.2333333333333334,-0.36113580556379427,0.4569444444444445
2021-04-15,1.2,-0.36154631467329135,0.4569444444444445
2021-04-16,1.3,-0.3948217858042982,0.4902777777777778
2021-04-17,1.2666666666666666,-0.36234408509400157,0.4569444444444445
2021-04-18,1.6333333333333333,-0.3835293778942691,0.48421717171717177
2021-04-19,1.6333333333333333,-0.3835293778942691,0.48421717171717177
2021-04-20,1.5666666666666667,-0.37826731296049226,0.46755050505050505
2021-04-21,1.5333333333333334,-0.4072787681387531,0.48421717171717177
2021-04-22,1.5333333333333334,-0.4070539712078042,0.48421717171717177
2021-04-23,1.6,-0.40707340927587615,0.5008838383838384
2021-04-24,2.433333333333333,-0.4296836217944948,0.517550505050505
2021-04-25,2.6666666666666665,-0.4449130723155098,0.5413600288600289
2021-04-26,2.6666666666666665,-0.4449130723155098,0.5413600288600289
2021-04-27,2.4,-0.41897681025431127,0.5121933621933622
2021-04-28,2.3333333333333335,-0.41891545720662243,0.4955266955266956
2021-04-29,2.4,-0.41794878046809536,0.4955266955266956
2021-04-30,2.3,-0.4085923757927176,0.4733044733044734
2021-05-01,2.3,-0.4085923757927176,0.4733044733044734
2021-05-02,2.2666666666666666,-0.37527346479659845,0.43997113997114007
2021-05-03,2.2,-0.37548188104661534,0.43997113997114007
2021-05-04,2.2,-0.37548188104661534,0.43997113997114007
2021-05-05,2.2333333333333334,-0.3505445175809883,0.43997113997114007
2021-05-06,2.2666666666666666,-0.383066919788045,0.4733044733044734
2021-05-07,2.3,-0.41638692353598505,0.5066378066378067
2021-05-08,3.0,-0.3986496580216942,0.4979421544638936
2021-05-09,3.033333333333333,-0.42184013054506564,0.531275487797227
2021-05-10,3.066666666666667,-0.40183598358501904,0.5201643766861159
2021-05-11,3.066666666666667,-0.40183598358501904,0.5201643766861159
2021-05-12,3.0,-0.36853281814922806,0.48683104335278254
2021-05-13,2.933333333333333,-0.32814601023067946,0.46460882113056035
2021-05-14,2.966666666666667,-0.29604916134546116,0.4479421544638937
2021-05-15,2.933333333333333,-0.2627807772067181,0.41460882113056036
2021-05-16,2.8666666666666667,-0.26283123849898493,0.41460882113056036
2021-05-17,2.9,-0.23060749529868282,0.41460882113056036
2021-05-18,2.6,-0.2096737847633155,0.40400276052449974
2021-05-19,2.6333333333333333,-0.176836598506271,0.40400276052449974
2021-05-20,2.6333333333333333,-0.176836598506271,0.40400276052449974
2021-05-21,2.6,-0.14375553587148504,0.3706694271911664
2021-05-22,2.6333333333333333,-0.11111255148122626,0.35400276052449975
2021-05-23,2.566666666666667,-0.11109311341315425,0.3373360938578331
2021-05-24,1.7666666666666666,-0.11174733483478727,0.3373360938578331
2021-05-25,1.5333333333333334,-0.09651788431377227,0.31352657004830925
2021-05-26,1.6,-0.09747051852912719,0.3301932367149759
2021-05-27,1.6,-0.09747051852912719,0.3301932367149759
2021-05-28,1.6,-0.09747051852912719,0.3301932367149759
2021-05-29,1.5,-0.06511647030351243,0.2968599033816426
2021-05-30,1.5,-0.06511647030351243,0.2968599033816426
2021-05-31,1.5666666666666667,-0.06516550108430468,0.31352657004830925
2021-06-01,1.6,-0.09831797207035305,0.3468599033816426
2021-06-02,1.6,-0.09833771710234564,0.3468599033816426
2021-06-03,1.6,-0.09833771710234564,0.3468599033816426
2021-06-04,1.5666666666666667,-0.12327508056797268,0.3468599033816426
2021-06-05,1.5666666666666667,-0.12403774186608872,0.3468599033816426
2021-06-06,1.5333333333333334,-0.09071773811814866,0.31352657004830925
2021-06-07,0.8666666666666667,-0.06694054471121895,0.30000000000000004
2021-06-08,0.8666666666666667,-0.010906887716717198,0.2666666666666667
2021-06-09,1.1,0.0007620098855760283,0.2611111111111112
2021-06-10,1.1,0.0007620098855760283,0.2611111111111112
2021-06-11,1.2333333333333334,0.032401282356845,0.2611111111111112
2021-06-12,1.2333333333333334,-0.033503748211595755,0.2944444444444445
2021-06-13,1.1666666666666667,-0.03293226682477528,0.27777777777777785
2021-06-14,1.2333333333333334,-0.05895843926403258,0.31111111111111117
2021-06-15,1.3333333333333333,-0.04214068277014627,0.30277777777777787
2021-06-16,1.3666666666666667,-0.07863151851627563,0.31944444444444453
2021-06-17,1.3,-0.07837993625137543,0.30277777777777787
2021-06-18,1.2666666666666666,-0.1112171225084199,0.30277777777777787
2021-06-19,1.5,-0.12917435831020752,0.32658730158730165
2021-06-20,1.5,-0.12917435831020752,0.32658730158730165
2021-06-21,1.5,-0.09570707744549194,0.309920634920635
2021-06-22,1.5,-0.09570707744549194,0.309920634920635
2021-06-23,1.4333333333333333,-0.09455828732441345,0.2932539682539683
2021-06-24,1.4333333333333333,-0.09455828732441345,0.2932539682539683
2021-06-25,1.4333333333333333,-0.09186948404898722,0.2932539682539683
2021-06-26,1.4666666666666666,-0.12514332399954872,0.32658730158730165
2021-06-27,1.4666666666666666,-0.12514332399954872,0.32658730158730165
2021-06-28,1.4666666666666666,-0.12514332399954872,0.32658730158730165
2021-06-29,1.4666666666666666,-0.12514332399954872,0.32658730158730165
2021-06-30,1.4,-0.1250942932187565,0.309920634920635
2021-07-01,1.3666666666666667,-0.09194182223270812,0.27658730158730166
2021-07-02,1.3333333333333333,-0.05861779715806719,0.2432539682539683
2021-07-03,1.3333333333333333,-0.05861779715806719,0.2432539682539683
2021-07-04,1.3333333333333333,-0.05861779715806719,0.2432539682539683
2021-07-05,1.3,-0.025332733652894467,0.20992063492063498
2021-07-06,1.3666666666666667,-0.05810404485653318,0.2432539682539683
2021-07-07,1.3,-0.09724864893016362,0.2654761904761906
2021-07-08,1.2666666666666666,-0.130091833401294,0.2654761904761906
2021-07-09,0.9666666666666667,-0.10040809008337205,0.2488095238095239
2021-07-10,1.0,-0.13366552484886987,0.28214285714285725
2021-07-11,0.8666666666666667,-0.16530479732013884,0.28214285714285725
2021-07-12,0.8333333333333334,-0.1320011649812971,0.2488095238095239
2021-07-13,0.8333333333333334,-0.1320011649812971,0.2488095238095239
2021-07-14,0.8,-0.13929146570818765,0.2488095238095239
2021-07-15,0.6666666666666666,-0.12278328977880025,0.2238095238095239
2021-07-16,0.6,-0.11851619723297303,0.20714285714285724
2021-07-17,0.6,-0.11851619723297303,0.20714285714285724
2021-07-18,0.6,-0.11851619723297303,0.20714285714285724
2021-07-19,0.36666666666666664,-0.10055896143118542,0.1833333333333334
2021-07-20,0.36666666666666664,-0.10055896143118542,0.1833333333333334
2021-07-21,0.3,-0.1335900495449702,0.1833333333333334
2021-07-22,0.3,-0.1335900495449702,0.1833333333333334
2021-07-23,0.36666666666666664,-0.16612072587013244,0.21666666666666673
2021-07-24,0.36666666666666664,-0.16612072587013244,0.21666666666666673
2021-07-25,0.3,-0.16785689493020375,0.20000000000000007
2021-07-26,0.26666666666666666,-0.13458305497964224,0.1666666666666667
2021-07-27,0.26666666666666666,-0.13458305497964224,0.1666666666666667
2021-07-28,0.26666666666666666,-0.13458305497964224,0.1666666666666667
2021-07-29,0.26666666666666666,-0.13458305497964224,0.1666666666666667
2021-07-30,0.26666666666666666,-0.13458305497964224,0.1666666666666667
2021-07-31,0.3,-0.10487607022126516,0.1666666666666667
2021-08-01,0.3,-0.10487607022126517,0.1666666666666667
2021-08-02,0.3,-0.10487607022126517,0.1666666666666667
2021-08-03,0.3,-0.10487607022126517,0.1666666666666667
2021-08-04,0.36666666666666664,-0.13560566008090974,0.20000000000000007
2021-08-05,0.3333333333333333,-0.1357331266005834,0.20000000000000007
2021-08-06,0.3,-0.1048231989145279,0.1666666666666667
2021-08-07,0.3,-0.1048231989145279,0.1666666666666667
2021-08-08,0.26666666666666666,-0.13302596708138786,0.1666666666666667
2021-08-09,0.3333333333333333,-0.11035378343529172,0.1555555555555556
2021-08-10,0.3333333333333333,-0.11035378343529172,0.1555555555555556
2021-08-11,0.3333333333333333,-0.11035378343529172,0.1555555555555556
2021-08-12,0.3333333333333333,-0.11035378343529172,0.1555555555555556
2021-08-13,0.3,-0.07703731026914386,0.12222222222222229
2021-08-14,0.3,-0.07703731026914386,0.12222222222222229
2021-08-15,0.3333333333333333,-0.11034315990077127,0.1555555555555556
2021-08-16,0.36666666666666664,-0.14363011486000488,0.18888888888888897
2021-08-17,0.36666666666666664,-0.14363011486000488,0.18888888888888897
2021-08-18,0.4,-0.17684380378988057,0.2222222222222223
2021-08-19,0.4666666666666667,-0.1755689627594418,0.23888888888888896
2021-08-20,0.4666666666666667,-0.1755689627594418,0.23888888888888896
2021-08-21,0.5333333333333333,-0.17613477574454414,0.25555555555555565
2021-08-22,0.4666666666666667,-0.1436040994193819,0.2222222222222223
2021-08-23,0.4666666666666667,-0.1436040994193819,0.2222222222222223
2021-08-24,0.5666666666666667,-0.17456067303816478,0.25555555555555565
2021-08-25,0.5666666666666667,-0.17456067303816478,0.25555555555555565
2021-08-26,0.5666666666666667,-0.17456067303816478,0.25555555555555565
2021-08-27,0.5666666666666667,-0.17456067303816478,0.25555555555555565
2021-08-28,0.5666666666666667,-0.17456067303816478,0.25555555555555565
2021-08-29,0.5666666666666667,-0.17456067303816478,0.25555555555555565
